userAddress,orbguyCount,txCount
0x37558ab281626f6e3cdfd809dc00f5d04529c807,13.2,34
0xf271b29f4903c183265bc265781212d16c18e218,13.2,34
0x1604efa11c5b7392bfd161f6194eb7d636e01c31,13.2,34
0xd829fbac884edb3ecb572b5d559f84099b0d07dc,13.2,34
0x985233e16bfc7c59dde6384c7b76fdb32f7747ad,13.2,34
0xcd26555ae4a39e936e86d76c99b1db90c5460817,13.2,34
0x4c9de23f22992a51d6790c877870d7334b053d4b,13.2,34
0x6063595599730a093c0bb59a85666231705a7723,13.2,34
0xbfcf6e9faaa861871acc80542f8f12e43251d98c,13.2,34
0x6bb8c25b317ffaf63e9048bf5a2ff5f98e8dce42,13.2,34
0xcd9872f1c8766c70af101fa099e811cff7e9611c,13.2,34
0x57b8c1443dadd84bc51f8bd759f2c84855a6c808,13.2,34
0xdc0c1e5bfd5fcf4e7822689c734d2f56bfee2024,13.2,34
0xcc4dca4e2ed1ba0dd24e8fadee7fe152afe9e9a0,13.2,34
0xc20122e283e1ffeb56ff6d77e739637d5eb03193,13.2,34
0xb0704ba969a38d17b318ba00be16c80cc83ce976,13.2,34
0xe6b721127c7b041f36032f1e399239aec67a9990,13.2,34
0xa4a57e3968d1ba76bfe2bc4ff510d3531463053c,13.2,34
0xeeec13ffb2d2c3f2c3720c2446293f1155f6ec4c,13.2,34
0xa9f710e0711122b95301ba81b860cb5fbdff0b45,13.2,34
0x902c618b2495ac9591d780d0637ec92d06be3e2c,13.2,34
0x5f0182f1d071362993da6058c730990485498780,13.2,34
0x4fd2cae3ae53c4ca52f786a69659c9f352a0228f,13.2,34
0x146b085e2db183fd9cac30252ccbe83b7535f025,13.2,34
0xaaae5e021c2a5d3394492d531467c08c349333f0,13.2,34
0x6ca2169832f0ce80bd925cc5a7deac9ce81ef98b,13.2,34
0x187cd504fdc1dc179d33537362e1bfca27ec5663,13.2,34
0x7c15899fc4dc281695c96c72841092066092242f,13.2,34
0xeb660187d19cf0b36b84ee09e7bde7e25ad3dfdb,13.2,34
0x0d77a7dd7863d90f0f31fbbf4dac47d8bfe6766a,13.2,34
0x5feb77cb5b4b5e070bd052db00f345bf444bb900,13.2,34
0x9a8d9a8b2a8947613f4aae1308cf505a5e708766,13.2,34
0x0e7110d45e847629116cda4ba184560a7d40f14a,13.2,34
0x2aaac1e6e32781aa1af6ee7de31bb363da648407,13.2,34
0xb13c517369f7f929bb106282104939f2021fd1b3,13.2,34
0x7c47a6351f7ff08c19c850d3f541fe2657249e45,13.2,33
0xbfb2b7b08a1399681e4cf26ed25dc174bd8aeaed,13.2,33
0x5a057193ed9a0b6817b30a1ba645d4c7c555275c,13.2,33
0x0fc0f135ecda84d335b6ec65e284bfc4b72f4e88,13.2,33
0xedb81afaecc2379635b25a752b787f821a46644c,13.2,33
0x47406aa5e0be55c875080404a13b375e46a6cf7e,13.2,33
0x4fabde849f3d23fb952ec868df6ae0eb97961207,13.2,33
0x3d420f9028d24ed4d7832a67b1505d84261bbe0a,13.2,33
0x4f12dc744713b2a96b62ad0346125425c9db1976,13.2,33
0x3616b4e4a113621937ad3e7885015f8ff7651368,13.2,33
0x529ef526d664771168918b4441d71888fce31627,13.2,33
0x084f7932a8ba9f0b1274b0e8194edaaa96bdbb7c,13.2,33
0xc0f40b72931f91272e13e8e0214369f9d2891662,13.2,33
0x9bfcb6f66ee90691e9f9bfc5b536c49634dc855d,13.2,33
0xbb54a1260a44d862523b8dc7682b5ebe36839bc8,13.2,33
0xa253edc26a98d6f410b5e099d33d8afb529f73e1,13.2,33
0xb745a2bac46d68bdecd023c867773627d48fe1a1,13.2,33
0x124dd81cc1bb2a22a199ff0bfa9189a488a42b31,13.2,33
0x83b603ac42b942fe607d76a51a0ab65bdf3787e4,13.2,33
0x84ae4bb1b06556a87b7a4f0d53e60c6cc2265864,13.2,33
0x0c26dfccfde7386bf1d84038aeb797ba1ee1dfea,13.2,33
0xa09870282f57fcee81de14659590e1452b2fddcb,13.2,33
0xb5eadf3a5b9c20baa5527cb2536a9c77e8dc1020,13.2,33
0xcdebe33aa5e1b275b821166cd4b192e60904cab2,13.2,33
0x88dafd252a47b91cbbf1a43f7aae449076c06328,13.2,33
0xc6f27f51498a98f68c9391a8199675a29052e50f,13.2,33
0xfeae5fa676bafa61c94a670b059db5768c4c562f,13.2,33
0xb83d3c0ed684c94c032ec745f5246996c4829459,13.2,33
0x9fa72a537e8813171c0c8c2aa99c4be7ab0b6f9b,13.2,33
0x273804f12d076f86de38b9f30397c7a705384da9,13.2,33
0x057b9c3630dd39a2e1e260dcf163f782b6a1f299,13.2,33
0x1c78e7b0fa4c20971ed2f531f546d44f0156e4dc,13.2,33
0x72d7133bec6ef23948e4b05ed3db7403c5bf4f9e,13.2,33
0x4fc96982bb173c63b2a928c46eaaa253406ea5b2,13.2,33
0x8439a3b6ed9cf3771ba4b91c2812316a209ec194,13.2,33
0x091fc6539bc72d3a72c2cda75dced9dfc5686468,13.2,33
0x3ddcc86e1814f0e05d3d58e025de72686b98160f,13.2,33
0xca5a4938753aafd7b536db28a10cec42d7ab0e84,13.2,33
0x9fb9c2a6f4407dd29b8a39199237d408e5bf783a,13.2,33
0x3468f46837aa359c3fe4ccca1436eb13af8790a5,13.2,33
0x028696617f61e4a9ff82e6c505c80380059c3b8b,13.2,33
0xc3e42ccf9d7f091e628beea4cbdfe9e81179ac26,13.2,33
0x88dd10a5bcecba71f2493cb261b181f57943040d,13.2,33
0xb300ef076d359710cd5591cc40bf4e4d38a518f6,13.2,33
0xc4cb12bded3a3143b987909a6499ba3167b1ab84,13.2,33
0xc70b4cfced9706ac06046fa1fb865580cd2629a1,13.2,33
0xc09f122e0437d0f5c708f068bfabf1f5bbca46e8,13.2,33
0xecacc421766bd637a392121c8f5aaced2a3752ee,13.2,33
0xd08bebea335c51b73c2b10b41c8633eb2845c347,13.2,33
0xb11ab19ad4ceab01c2b3a085349c824b52132828,13.2,33
0x49159a8257ddf96b50ed05522db3b3827b9753e9,13.2,33
0xe7c74be2e566cc28099730bd57d4400bb57ac27b,13.2,33
0x81c1e8dbf4786f57c96d9e0e163a2299dd715cdd,13.2,33
0xae764c9b5a1762c09664bea56161a4f7dd3cfc36,13.2,33
0x41b57f7e595d9619a0add110d82416b2d608d307,13.2,33
0x48eeb331dd43445f320a22b69d623d661060936f,13.2,33
0xf490fde5c50b0d24e561e95cc092abd181e483de,13.2,33
0x3b3ef98ee099fe9c60539ad4f859fbde24ac8c29,13.2,33
0x0f10a9df94db9cfdf1ada6067162f0d64c6b9c0a,13.2,33
0xe9c2a20f308ef19d8546c2b8c165016661dcba4e,13.2,33
0x7054fdc6308c3ad134f722d1a566790fc96d883f,13.2,33
0x2238c33fdf562262d4b729493cf3babde8d9519c,13.2,33
0xe31fcd91d04abd73328f210b9eff1fa481f743f5,13.2,32
0x088d33f338d25aadc0adfa26d31ce373abb5bca6,13.2,32
0x1a9583cc9c3cf0347d99323bd52254578fb6ef56,13.2,32
0x354f433658c541ee62439a879d50c796b0671397,13.2,32
0x627b63da1391deac116397a09a6efc644375709e,13.2,32
0xe575e5872ecdf36d90e87cc8beeb0d3d28f4d7d0,13.2,32
0xea491ccd5a477428c2466f08f40530bd5576ba92,13.2,32
0x69a00fafe7e935fde9ecb5c53f23e0e409a33e12,13.2,32
0x75859972675ecce0358a27fd169df66295511629,13.2,32
0x32a3e643eeb561ec5799d5664731bf4f102d78df,13.2,32
0x03da8bdfe3d72e98e92514afac5406d415ec8ca5,13.2,32
0x9417279fed90ec4af18868da50d86558f7aaf59f,13.2,32
0xd7957632c7906cce1076e44f4df20540f8f619e8,13.2,32
0x696a10dd48d6cf4951aec49786f186cc820cd854,13.2,32
0x17e259385f49e3f8ef91bb0bed47585c4973aa0b,13.2,32
0x83730c61f8f00d05fa2f645616b9cfde1a1fb641,13.2,32
0x7e9074514c751a1d41a1128b0b4c74f76c66edaa,13.2,32
0xc7878c2d5dd500f787370309aaed195d51b14710,13.2,32
0xd796d31e357b07572c40a99437efae9f0d3f67c3,13.2,32
0x222cd1f21ea64dece49e39494fd3dbdfdc7617de,13.2,32
0xf919f38a070c1c04b7abb1bfb86b7d7f3e15a59f,13.2,32
0xef02b40f3e05f89352c01143a7f8c06b6cb3f922,13.2,32
0xf8d5bec6cd84cfacd0802e4a5523019a893bea29,13.2,32
0x5c40aaf44901b2f03a9c70de1991adf60126f0c3,13.2,32
0x3959e4a4746f7cfbf0902547895ac1b1882b829c,13.2,32
0x58f3d3d18f158354d4e7301231e9bc2dc46093de,13.2,32
0xf9d186099ad62376a1725ca3f014ba19ec219e3f,13.2,32
0x664bf6057618ed5b51ba1b448e07f6659a9d70d1,13.2,32
0x0cac11a7d29ab8c87d8fedb9cc736146f4fe8e84,13.2,32
0x8b9869a87d5d5128eb742fbaed44441e90327e10,13.2,32
0x453c6dbbeea0dee8e1bd846aed5f0286e4e40f2e,13.2,32
0x861ad24f32b1bfac9715af6bec118cba78e461e6,13.2,32
0x4fce4ebd24aed2390dfe8d7b0c0679d12dd0ff9a,13.2,32
0x19c445523295b428b9d467d3506bb7e6134b29a5,13.2,32
0xf9d0986f0956de7bd8f4c7e7e707db9cd875a103,13.2,32
0x5427e0fa2357006a5c88d0b5ffd410efa766f564,13.2,32
0x5b4cc515e744bc60571e5e6c2d7e59cf48430e6f,13.2,32
0xd8c54f4ad0f4c0aa8f211e874bc762e7d0f256fd,13.2,32
0x60dcd529a48636169aab59523fbe8b7a65f43458,13.2,32
0x55f238f57daa0007c3fe72213945d9dc150d7372,13.2,32
0xe5be663120bd679a8b08480e32ca8d53959aa2d6,13.2,32
0xd7692a745828ea43cd0d2cb77e0e96d132527640,13.2,32
0x271748addd61cad19cf41b635ec1c182fc38b316,13.2,32
0xd795c9e81048a6899c0a4400c45c2daa7296287f,13.2,32
0x37bc05605290a78c36c1ed48a5e2728c796cc9d7,13.2,32
0x32eabcf74b1745352557bc17bd5536a99c95e9af,13.2,32
0x00bb771762bf0a8d2937bf04cf057f1c07020ce0,13.2,32
0x5474641ce2f19dff3fc3444abddfd34d174b3055,13.2,32
0x2bca1582ce551d17101314fb199162c15f951506,13.2,32
0xf067db5fb809ff663448468d9c5f63eb95223521,13.2,32
0x0cfe6fd51a8d88ebcdc415d65055067d1e296cd0,13.2,32
0xaafa401e0d841c2fd6555e092ff97e45f53dc81d,13.2,32
0xc19b286f632658400a7d8e6793dc866fc1ede2de,13.2,32
0x18cb83d083d16b62cf799c802c7789eba4f5f214,13.2,32
0x1c88850239028992b0c640b97c4c199c3d8101a7,13.2,32
0xfac0f9be85439679cdcc52565093b0c1f39d3d20,13.2,32
0x2b1ab405c5d8819c47ce9ad11f426af91f9f109f,13.2,32
0xafc006b4575d45cfaeb6fbbfb9656d7a1447ff35,13.2,32
0xffc6572743fe3eb026d0aa9699af303a5b52de84,13.2,32
0xb3431463bb308fe224cfc5e05c291ded5ae46a9a,13.2,32
0x62ed32c08da15cb42462b6f6e7dad697bf4a5508,13.2,32
0xa92a340b21b2a913d5d47b651b45560f9d954eb4,13.2,32
0x087347b56a5c904dd6d5e86790bf81fa9f561fba,13.2,32
0x6fb628dba2f0120cde58b3f92e339c60728be444,13.2,32
0x3efd3fbbb7502255d9ac389622f904de588c901c,13.2,32
0x324c74d87e9c603c185733a136e29f1c1cdf8100,13.2,32
0xa1667dc2cde8a41738a407f3865d609cc4c22df5,13.2,32
0x77fbff1142a49ff0c0e2a4ff76a6e1cbe516eb40,13.2,32
0x747c1d10ccaf606b56ab58eec8b899ee098f65af,13.2,32
0x7734f2ffe28ac9d7ba2788bbfe18cac24a09d31b,13.2,32
0x609ca29bdb360c2cac91bae05f82bd1fe19e0df1,13.2,32
0x14f22a3202fa7a9e869dc4f69dbf244aaf0d6cb5,13.2,32
0x2c4fc3b1ba61880d407aab095545118d9c741871,13.2,32
0x217d8aff178b09a62085f759e7c7395218ad6458,13.2,32
0x7d4fa0960f5dea52af53d37ab08b0dbb621e96e1,13.2,32
0x70022ffe7f412cfc638725cd33b1a3a2aa5edd0f,13.2,32
0x425df118975af86fea2a8451f4ff61c3e703f55d,13.2,32
0xbcf0c90eeb05dd86afd8515b1ac77dbfd39279aa,13.2,32
0x58b6a7ff6836822d787b4a83051aec5961ec22f2,13.2,32
0xf49656647fad07f95e97190f0c8c7a37bd95e447,13.2,32
0x889f19fa8ec629993906b71384a55f8b3850f46e,13.2,32
0x502377c099a7a5dd2569317e484feb9264e3eea6,13.2,32
0xe5e89e3c821ec477719cbfa3be1fadf5aed23b68,13.2,32
0xc1fdd313d6d8d8f3b2e4a3033695f945d25d4548,13.2,32
0x398fcbd1c8c0ffbfb4987f1e6b16622752adc89e,13.2,32
0x67bf7ca0ab030930238ed52d7aac327d54b94985,13.2,31
0x5027457c50a3b45772bafe70e2e6f05d98514ad4,13.2,31
0x20eacb713be38013aa4bc88c20c393269706a15b,13.2,31
0x6ce20e437ae52a29b08cece92cca9ff1dbc3c4d7,13.2,31
0x3e6db32f2c6350a72d1a63a94ba2024d37bb547b,13.2,31
0x5ee02e05495f7ac20f27f569c5e6705bcaabbaba,13.2,31
0x4af9fc8ce539b5007e70b9b6490556eeb8c0c0f9,13.2,31
0x386b8c386a9a015584c96c414e95bb016bb68950,13.2,31
0x21fb5e47bd720b37e44f052c056e38451d6c39f9,13.2,31
0x7ef8bf45aba9e83bc4934522fb9990e9a2ecfd5b,13.2,31
0xe507e671237c5bc328245180fa6272536a38a732,13.2,31
0x6d7ebe28a017f2eb7035e807cff3d0e29ead582e,13.2,31
0x20683b7398f3e5cad97fe6317d85e8ac2fd7f124,13.2,31
0x4e87cde0d4bccbeca72c34e111526eb0cf3cc104,13.2,31
0x427cb8aa883f2dd286a92e1329ecc4d6587d4c49,13.2,31
0xe024ca300e189f84161f345cf2776d70ef8cae44,13.2,31
0x23929f3ae1225edcdda22d510bf79ad76ceacc47,13.2,31
0x53dcda92ad45181797ee9e001f72e4fd3ed16e44,13.2,31
0x179e9db0d411082948a67650b7ea47e48f4a7d03,13.2,31
0x35f12ba448ca55e1778dfc85453e9fbfd17a8846,13.2,31
0xbac3a5f847f2d720259397997dae4370c36baa54,13.2,31
0x670d4b4ed80204adcf2316d5e6f4ac50071292cb,13.2,31
0xff9b7761e147620310076d81577edc6164d0ade8,13.2,31
0x9e11cdf9d624d8236d5b9a067aafe89d20232bb2,13.2,31
0x39fb5e5a44356475a6516ea65a9f1841d66c63cd,13.2,31
0x531b2bf38733f9c84777d0a0bf032fa14ad932bd,13.2,31
0x874349f3941a3f9cd4ac94748002467e18797695,13.2,31
0x6651ab4cc9d5c3763fcf59d37b1d00f72d396b32,13.2,31
0x24749aedf18208ab74a8110e07e820286bb5acf8,13.2,31
0x3e00aee52066ee270f8badf0b5bb41993f057321,13.2,31
0xffeced4c5374f7c8d31a63ef101ea2586d25d0f4,13.2,31
0x0878d417a31d0f877eb37babc55d65a5673caf8b,13.2,31
0x469dbe959122c5405b10aebd0f6233a06f132465,13.2,31
0x83cc3d2c284d423cd18e9a44dc24231ffc7cd3c6,13.2,31
0x482f8034a8a6899b1ea895099256671f5befb862,13.2,31
0x0f3959a254ebbc7b14028705d8b8877e18a1f132,13.2,31
0x97ce24e8917203343ee995ccb7ca8c139c466fac,13.2,31
0x1b9f8fe4d2ae4fa882332f5e96bc2b058de12763,13.2,31
0x1cbaa86fc610a47fa51bab1b41fec762a78f4487,13.2,31
0xe5267be3f7d7106c65330ed4c71c65e8c058e292,13.2,31
0x366a4c8405fd38adba995ca0aec5737f47d8cdc1,13.2,31
0xbbfdec0b18951f89304046317f483a72705f0ac1,13.2,31
0x20cf6ec3d38656bf441abb78f32630e5bc84ab8b,13.2,31
0x4ce4c6b5a3538fef252345bbd6062f9b87cfbd32,13.2,31
0x9335677efd99fda3bb5d699031e5b7331da47c3f,13.2,31
0xd5f78f0616055ed9b3375897ee9748f539bf653c,13.2,31
0x3ca4bc7f14bd114364bf2089b4a6c136e7a31edd,13.2,31
0x32dc8a5dac1af2031aae7c2a05c8286c4c0e57c8,13.2,31
0x907485f581c84475254f4158c9896d4292b4a646,13.2,31
0x37cd3f0321dc143552e0bdc9642efbb6e61420c1,13.2,31
0x8b194c8ee64099256215f81af13531967fc6f667,13.2,31
0x75230148e09da8972989b0b4fd70453a69bc98a4,13.2,31
0x2bdd4fc99fe9aa9726b98f3a7da108aa3cc7d554,13.2,31
0xf779ee683bf9d8705192d9990e43d3504dcc6771,13.2,31
0x8fc14fd65066927062fb2d99aeb76da9af8d1672,13.2,31
0xe829441bc2f3fe73cecb86f7eb0c2b5af4de722e,13.2,31
0x666fb9ad69c8d27884cb3f801620657894eade14,13.2,31
0x12e67f011fcb71d546ee044a0028998162e5ce05,13.2,31
0x2d93c538adeb007e031df1d3b5cf9220ae4ad937,13.2,31
0xc1b15ceb1bcad3da50c50eff13c8825aff99ff58,13.2,31
0x8cc66a9f1a11acc609ceee4419b09b58987c00d6,13.2,31
0x8f104ab0178c657f48c95f5dc3c46056091c1cf7,13.2,31
0xf36465c4d4e2183118d5cda36eebf46e6beeae6a,13.2,31
0xdc345be17eae3632269d66b9deda1fc81173aee2,13.2,31
0x1fe073607e8947fbafdbc688435bdc752ee0163f,13.2,31
0xfc3d170c29581e60861ac2b500b098722d9861e9,13.2,31
0xed2efc65f8dac235d3ae6a8eb20f4e14064c035e,13.2,31
0x523577070b3e578b998c6592ea9429687cb0f90e,13.2,31
0xa7c107e0c3a743a5bfeebf2d927bfe94aca3699e,13.2,31
0xe21731fc3c6e81bc08a551a6331a5429f023fef7,13.2,31
0xf526ce89496768e0a48f26e2a7a7016932fd3aed,13.2,31
0xec307622280361f9dd5307da28744ac8c11f1723,13.2,31
0x0dd7c62a13b748dc7c748f1085f5a0e9267c482c,13.2,31
0x7143cb291047f594d65b745a16984a10b7e9c845,13.2,31
0x2cfe7bd8e34fb63ffc880b5507777cff66f6aa36,13.2,31
0x44997e3bde5e22b1dae67132f417de232d3ad2e7,13.2,31
0x78c263d93cca5841a7692927374e69abbe83b9e3,13.2,31
0x56db27ebf0b66dcc501bdbe386b5c79d1f5a1558,13.2,31
0x4770ea2a49210eb3f1a208606c9f1a9edad7489f,13.2,31
0x1a192aafd8783fde4bff01b2dd0d9e85d8a646e5,13.2,31
0x3a2750fbf8ac02cf126d07ec3efc3ac8c6ee3a9c,13.2,31
0xa581f957cd053bcd13be1d85331b5930c2ec11c2,13.2,31
0xa55e79d815bbbc786157715bcd5cec42a6966c75,13.2,31
0x21f8f08250da4bf9d1b730d35a583516e5b7ff75,13.2,31
0x20b278b9a6715fce84f39bb58382c956cb5c391d,13.2,31
0xcd66a71abd5fdc5e2515b7a8119a9498ddb104d1,13.2,31
0x9e6ef3c0977b0a0591600e5e0960efc36cc0b2f4,13.2,31
0xfb90362431f9737a2e1ebde350be217181538c13,13.2,31
0x1593a65ea55190cf205f4240bc53f07dfab9d8ae,13.2,31
0xc90342ac0c13d641b5c7075eb979ed518753bee4,13.2,31
0x197622b330774c5d8dc29255a45ebdc9ca0d4983,13.2,31
0x9abb5e7781bf2f818c5958ca7b2542bd7308413d,13.2,31
0x7c1b6ae7ff82338d4e9596566a5b789211f85fa8,13.2,31
0x97156e59d991dc1f37138945e4e38ebb8f411e4f,13.2,31
0x212cb62e7e8d6df8363c837090dc8546104d53cf,13.2,31
0x7755a4c635fbd772f8bec61f783685b7b7ce5c9b,13.2,31
0xfd69898c120ac473798528d63948a53ab9f34780,13.2,31
0x156b986cdba5b803c0f0b2833afb7afdc271f881,13.2,31
0xd71616b513a9428b4113ad251a2d5b28b19d9d86,13.2,31
0x9e4864578187b23465f332cd13537c643c2ca28f,13.2,31
0xa26cc15b861dfb5b56b4bf745c97367743c43570,13.2,30
0x838f0c76ff4323f4c939fdc1586267ab7b394562,13.2,30
0xd87b8e0db0cf9cbf9963c035a6ad72d614e37fd5,13.2,30
0x6a77c0219cba45a1779e738a3992908fe20b1f38,13.2,30
0x900358f979f91edfa25dfa0e0d0a7ae0263ab4eb,13.2,30
0xed469a8eaa620eab3c333dde5d2609bfcb431881,13.2,30
0xe449616a882ff8a5aac1a487d043b20eb0beb2f6,13.2,30
0x5d942f6091b71c51afc9461297097ca4743cd288,13.2,30
0x81fc815c89321dccf648205e181633046af9c6e4,13.2,30
0x26f6dd8af600c6d065d36b046bf747748559e80e,13.2,30
0xe57d508c01158d2a6bc629c2e8aaf5fd2a508e8b,13.2,30
0x982f1d39d3169ade63401dc160d4cadf1569b956,13.2,30
0x32d447245faffa42d4026714c96de6a5b6ef4b77,13.2,30
0xeb1a782b6ae2ce9293bef63b48d491ef0a507d96,13.2,30
0x087d5187514f852a565e4ca9be6c1ef1f69b577b,13.2,30
0x507fc57b011d117b037cc14b8455045cf3130ec1,13.2,30
0x65bc40bc1c3c66a85a60931312d26cb627db662c,13.2,30
0xffb3b6e273986c6adc31a1f0146b8ea69e3c306c,13.2,30
0x7c010c6c3c42bb5bc97f4ac60a3eae5adfda7aca,13.2,30
0x717395468b2c0c8d2afbbc3ba7362746a772d5c9,13.2,30
0xcc2f3f43a28dc59a0834b23feeb84cfa2dc65a0b,13.2,30
0x01a4d8db0443dc731c208cbad8f52d048d93c28f,13.2,30
0xb8ddfbdcf40e659a7d178504c6387f8e6a75c13b,13.2,30
0xcacf4b692b870c007670f600feccd73e8fe3c597,13.2,30
0x8abd80820c40ff30d4325e9abb7ae36b686dcfb5,13.2,30
0x90901da31dc41e15a76fdc40cc4764b6ecbdc744,13.2,30
0xb2a3a35fca8c40ff801c71e90e87a5a4eb72bf9c,13.2,30
0x1544671cb178ab9f6fd56841b4464e00311801d8,13.2,30
0x0aec5b4dcf7ae3021a2f5cecdb45fbc367249b94,13.2,30
0x51937792ad19d3db9dc61d74f181e0f430e2de94,13.2,30
0xf2f348fe3ebe5d898684453ae9b396dd711b6b26,13.2,30
0x18021cd072503a2b8316584e9165f5421bc70144,13.2,30
0x264bb81a2c0799fb621d866f4d0817f80103afa2,13.2,30
0xd9827f6432b3cd6280297dcde23aae194a3f9ef6,13.2,30
0x5709437eab39b23fe1807e4ff05e7424e4f70861,13.2,30
0xfb83d189c9ae7a1e9975db338f5b7a089f2d8e68,13.2,30
0x6df8fe9095f2c43466fc5e833132baa9f5429a39,13.2,30
0x48fc2cad35b4e0aff27d248f5143f6d08d08ae59,13.2,30
0x2c0af213799e3be0d07d90845e2ae905b6a96f2b,13.2,30
0x0f604ea658cec0a4f49a4f11a285dfdb3a515404,13.2,30
0x6b671cfa2619790c861fd3b4b3cb3ae5a78ee3fc,13.2,30
0x31cf617b7148b26ff260aea384c83ce4fa89dd1f,13.2,30
0xc3e6276fcf63a29e222c3fa5f2145236f2892999,13.2,30
0x4c2516315d2e4c68be0c522b9b8e85be6d78a4cc,13.2,30
0xe7415bc47e5325196ff4b33793ef56e53991c2e3,13.2,30
0xec605b5bb51199debff041befeb621d69d71a504,13.2,30
0xb857be227e96bad869c479af9b626a88a75cec62,13.2,30
0x05e27f4cf0507c7e52735c28f57735f3e8c86bcd,13.2,30
0x362f718bab8be9559e7a2ce1f2890fd2e7ccb69f,13.2,30
0x8821c4547aeed863901f791ac5f7c72bc44b7ff6,13.2,30
0x836a43b9c7a6318a689e6eee3f4f877539729bf4,13.2,30
0xe8560fa7b864d69a4d5a81e58116088773ff8767,13.2,30
0x9dd2a821163696f756297a96c0f3126878bfe741,13.2,30
0xb9d3ffc19b62663a072e690fe5cd861f5e3bfe24,13.2,30
0x5733362f0e8a13fab38d133a436b9ae1d5555f50,13.2,30
0x8b75b123017a07f83cd5b222211b4e5437471164,13.2,30
0x1379a62c7b271e7b6ea762f809a955478ec19db0,13.2,30
0x5b8b87331e484afb35138da956aa30be26c1f22f,13.2,30
0xfbbf423bbdb121a0f2b5e05738a62bb3f0375d30,13.2,30
0x750dae952aaf1423556ee4f5d8e407da3bade3ad,13.2,30
0x1f76fd0c7d772e7345a2e13e16d74d74db3ae0d7,13.2,30
0x1aecf0ed3b104d714c71c38b1e02cf5b0b7e3738,13.2,30
0x3c5cb115aaf09968ef9a279c0f1f3ff8f427a269,13.2,30
0xe1ae340226ee03288193333d3927c3992c37151d,13.2,30
0x2ce0a8ff3fedf1a385d7e8bce02f3816067d9e99,13.2,30
0x3f7f64e26b704e7a8f48f8bd310d616130f82358,13.2,30
0x054688bd4faf795fa76b439d6d2c83c7b7bc1d4d,13.2,30
0x0832aaee81043ab6021d0ee3f10997e1196df3b6,13.2,30
0x836ce9aa790f64eff56866fab5e5e8bda5931210,13.2,30
0x955f196b02b6becc2e87523bc06ffc9b60c5707d,13.2,30
0x9a73887e2e8b6973ef4e9f9480751075120174e9,13.2,30
0x94ebd0fd71621f916c2b5e3493275ea03261dc87,13.2,30
0x0d07a4ba590a2923dd98a0755581563ca7a69307,13.2,30
0xea40bef75a253ce209e9ab174a97d14f612e09d9,13.2,30
0xb8a3fbded54ac32a214b28d538b0459e4cc02e15,13.2,30
0xb70383fce50eb1618f500c3ea4a14c6fbc158792,13.2,30
0xd262ce155d8730b5948b3add1141ccea6fcf1a84,13.2,30
0xa290cac20219110a5c62e6df546ba296dd5d209e,13.2,30
0xacce5f1d8e4eefb775c9de01434e3aebe7a767c9,13.2,30
0x622e40f409a816dd628d1aff055ead118651cd86,13.2,30
0xddbafac3387788575d60b035465b13d5ef74d990,13.2,30
0x68d6f31a4b097d1ad6c044300518896960f5a69e,13.2,30
0xf08653bd8db973a31bde7beb0168632c7972e1bc,13.2,30
0xc7c475ad795c487266cd2963d2cf210eb52ce597,13.2,30
0x497c962a39f7f028ff69f5564eb4f3067f1a3a3c,13.2,30
0x586b65610b4f2ebcc5d2a8ed5f2f683af762c849,13.2,30
0x18ed757a4e14b2a8de45ddfe72e5f7117a375a01,13.2,30
0x8e41fc5ea713a50a4853dd3c6a0848145e64997c,13.2,30
0x0934dd420da3ff51b338a27880b9c5b2cf0f3f70,13.2,30
0xa46b69cdb2a93f91aaf6d0baca7bea9e9558c693,13.2,30
0xde6b4ae89eb0fe87d33d6cf88d2d0485fad696dc,13.2,30
0xb0d11712aa53823281b3aff7c400e6eb5cda52da,13.2,30
0x3121feeb094c56f6a9438d551853a38230702f73,13.2,30
0xce98265f60e50530dec6b1f4fab8fd36992988ab,13.2,30
0xa7d79d08c788860136fce0c3d6e82939b1d03a06,13.2,30
0x0ef2b9c19234f3473d67aca0463cdde0a65e123c,13.2,30
0x37df9dd881a73f63540a83a997ffaa05158bc1ce,13.2,30
0xb89ab83cc16c7b7f113b5f9624dc4a6d3bea9950,13.2,30
0xbaa96b6727af61bce69cb28096383ee9e5437631,13.2,30
0xa4f3686ce3cdfb9f2897ea9edea952c35c94dc98,13.2,30
0x46ecec13d18a80b8ff4336c5fdd5bade9be3cfa0,13.2,30
0x7baae4eab0e08ebb47f0b39acd77e390d4f321cf,13.2,30
0x9c5ececa4da47c365b12e69efc04645cd300433d,13.2,30
0x22383ac7ce1e83ea64593b14afbf6590ddcd8114,13.2,30
0xc2b5a349d26a42a8949ab2c3f9415fd01a90db7a,13.2,30
0x07925188ef080046778d33f029cc1f229653f75f,13.2,30
0xcd1386160235ee664cd01b69ba50f3cd774c068f,13.2,30
0xff33a9fbcff1c1d2b6ca2de432e2902b0378cef1,13.2,30
0x86903b2cef9966a44407fd3ad43a760b255e86bb,13.2,30
0x987783a4ffd6b9dda157dcf2b3b9c5b4625e12e7,13.2,30
0x6d3a2dbe5b4b681c5d553f989cb5dd3caa1e79e3,13.2,30
0x5d25994630363fb7e1f96d469f897a1c047d3f4a,13.2,30
0xdf8fd0a1015fc6f45bb43cdcef0feecdc7e259ed,13.2,30
0xf6aaec9816481e3688f58753110c60008db8e7cd,13.2,30
